Timestamp,Author,Title,Sentence,Category
2024-12-19 16:37:55.430000+00:00,jeremyjuppet,tribuneo:,support pour les consommateurs et commerçants,general
2024-12-19 16:37:55.430000+00:00,jeremyjuppet,tribuneo:,"contact avec judi et émilie, pour dépannage commerçants et résolution d'un souci sur le back-office",back
2024-12-19 16:37:55.430000+00:00,jeremyjuppet,tribuneo:,préparation des requêtes pour les statistiques demandées par judi et émilie (et françois),database
2024-12-19 16:37:55.430000+00:00,jeremyjuppet,tribuneo:,envoie du fichier des coupons annulés pour une version chèque papier neofid,back
2024-12-19 16:37:55.430000+00:00,jeremyjuppet,tribuneo:,envoie de la deuxième campagne sms pour la panetière.,front
2024-12-18 16:34:44.034000+00:00,jeremyjuppet,tribuneo:,support pour les consommateurs et commerçants,general
2024-12-18 16:34:44.034000+00:00,jeremyjuppet,tribuneo:,contact avec judi et émilie,report
2024-12-18 16:34:44.034000+00:00,jeremyjuppet,pour répondre à leurs questions,"correction back-office, il y avait un problème avec la page des commerçants partenaires",front
2024-12-18 16:34:44.034000+00:00,jeremyjuppet,pour répondre à leurs questions,"grosse réflexion pour essayer être dans les temps pour châtillon, proposition à faire demain au daily neofid",back
2024-12-18 16:34:44.034000+00:00,jeremyjuppet,pour répondre à leurs questions,campagne sms pour la panetière.,report
2024-12-17 16:39:59.333000+00:00,jeremyjuppet,tribuneo:,support - nouvelles améliorations du back-office de support,back
2024-12-17 16:39:59.333000+00:00,jeremyjuppet,tribuneo:,contact avec judi et émilie pour répondre à leurs questions,report
2024-12-17 16:39:59.333000+00:00,jeremyjuppet,tribuneo:,pour info 537 chèques de 30€ ont été réceptionnés sur environ 826 chèques au total neofid - tentative de campagne sms pour la panetière.,report
2024-12-17 16:39:59.333000+00:00,jeremyjuppet,je les ai recontactés pour les prévenir.,"problème, impossible d'envoyer un sms, à continuer de débuguer demain",database
2024-12-16 16:41:21.548000+00:00,jeremyjuppet,tribuneo:,support,back
2024-12-16 16:41:21.548000+00:00,jeremyjuppet,tribuneo:,améliorations du back-office de support,back
2024-12-16 16:41:21.548000+00:00,jeremyjuppet,tribuneo:,pour info 498 chèques de 30€ ont été réceptionnés sur environ 826 chèques au total,database
2024-12-13 17:14:21.984000+00:00,jeremyjuppet,tribuneo:,support,back
2024-12-13 17:14:21.984000+00:00,jeremyjuppet,tribuneo:,améliorations et sécurisation du petit back-office de support,back
2024-12-13 17:14:21.984000+00:00,jeremyjuppet,tribuneo:,"préparation du fichier des chèques cadeaux à transformer en papier, que je dois transmettre lundi à la cci 04.",front
2024-12-13 17:14:21.984000+00:00,jeremyjuppet,tribuneo:,pour info 422 chèques de 30€ ont été réceptionnés sur environ 830 chèques au total,database
2024-12-12 16:46:49.404000+00:00,jeremyjuppet,tribuneo:,"support, qui, je pense, devrait se prolonger encore quelques jours.",front
2024-12-12 16:46:49.404000+00:00,jeremyjuppet,tribuneo:,développement d'un petit back-office pour simplifier les tâches récurrentes et éviter d'exécuter des requêtes sql manuellement pendant les échanges au téléphone.,general
2024-12-12 16:46:49.404000+00:00,jeremyjuppet,tribuneo:,création d'un tableau partagé pour faciliter le suivi et améliorer les échanges entre le bureau et moi.,general
2024-12-10 16:54:28.978000+00:00,jeremyjuppet,tribuneo:,investigation et correction de la première commande par fichier,database
2024-12-10 16:54:28.978000+00:00,jeremyjuppet,tribuneo:,,back
2024-12-10 16:33:32.945000+00:00,emy_lctr,rapport :  - rencontre avec un prospect caramax et envoi des documents à ce dernier,recherche de salons,general
2024-12-09 16:49:26.516000+00:00,jeremyjuppet,:,"création des tâches sur l'espace notion, au vu du déploiement de la partie magasin  tribuneo:",front
2024-12-09 16:49:26.516000+00:00,jeremyjuppet,:,"remise en route du projet, commencement du travail sur la v2 neofid",database
2024-12-09 16:49:26.516000+00:00,jeremyjuppet,:,configuration du point de vente le milord,database
2024-12-09 16:49:26.516000+00:00,jeremyjuppet,:,"nettoyage du consommateur qui a permis de tester la config, libération de sa carte et suppression des opérations/bons",front
2024-12-09 16:34:30.262000+00:00,emy_lctr,rapport :,préparation du dossier de documents destinées aux prospects,general
2024-12-09 16:34:30.262000+00:00,emy_lctr,rapport :,recherche de salons,general
2024-12-04 16:33:45.242000+00:00,jeremyjuppet,tribuneo:,"contact avec un utilisateur, consommateur, pour un problème de création de compte.",front
2024-12-04 16:33:45.242000+00:00,jeremyjuppet,général,poursuite du travail sur notre espace de gestion notion.,front
2024-12-03 17:09:18.826000+00:00,jeremyjuppet,neofid:,"fasthotel : à leur demande, création d'un palmarès des hôteliers ayant le plus créé de compte consommateurs général",front
2024-12-03 17:09:18.826000+00:00,jeremyjuppet,neofid:,avancées sur notre espace de gestion notion,database
2024-12-03 16:35:50.914000+00:00,emy_lctr,rapport :  - création d'une base d'infos avec les commerçants pouvant être de potentiels prospects caramax/tribuneo,recherche de salons auxuqles participer pour ma formation,general
2024-12-02 16:57:07.566000+00:00,jeremyjuppet,tribuneo:,"contact avec judi, pour :  - transfert de coupon démat' vers papier d'un consommateur cliiink, qui paraissait bizarre au vu des 70 coupons de 5€ qu'il avait scanné (350 €).",front
2024-12-02 16:57:07.566000+00:00,jeremyjuppet,tribuneo:,"problème avec un autre consommateur cliiink dont le qr code avait ""disparu""",back
2024-12-02 16:57:07.566000+00:00,jeremyjuppet,tribuneo:,"contact avec julie de terradona (cliiink), pour résoudre les mystères.",back
2024-12-02 16:57:07.566000+00:00,jeremyjuppet,tout est résolu.,"création d'un compte consommateur ""support technique"", pour stocker l'argent transféré de la démat' vers papier général - avancées sur notre espace de gestion notion",front
2024-11-29 16:50:41.927000+00:00,jeremyjuppet,neofid:,envoie des deux campagnes sms pour mbm,front
2024-11-29 16:50:41.927000+00:00,jeremyjuppet,neofid:,réflexion sur le sujet du bar discothèque le milord général,general
2024-11-29 16:50:41.927000+00:00,jeremyjuppet,neofid:,"apprentissage de notion et conception de nos pages de gestion de projet, en cours",front
2024-11-29 16:50:41.927000+00:00,jeremyjuppet,neofid:,"création du compte github, pour neofid techno",front
2024-11-29 16:50:41.927000+00:00,jeremyjuppet,neofid:,"préparation pour import de tous les repos github existant, actuellement sur nos comptes github persos.",database
2024-11-27 16:58:33.633000+00:00,jeremyjuppet,neofid:,préparation et validation des campagnes sms de mbm,database
2024-11-27 16:58:33.633000+00:00,jeremyjuppet,neofid:,réflexion sur le chiffrage de monaco santé général,general
2024-11-27 16:58:33.633000+00:00,jeremyjuppet,neofid:,apprentissage de notion pour créer un outil de gestion de projet,database
2024-11-26 17:30:47.911000+00:00,jeremyjuppet,neofid: - correction du script bash pour le renouvellement automatique des certificats ssl,certificats renouvelés et valides jusqu'au 23 février 2025,back
2024-11-26 17:30:47.911000+00:00,jeremyjuppet,neofid: - correction du script bash pour le renouvellement automatique des certificats ssl,"echantillonnage, en préparation de campagnes sms pour mbm",database
2024-11-26 17:30:47.911000+00:00,jeremyjuppet,neofid: - correction du script bash pour le renouvellement automatique des certificats ssl,création d'un nouvel hôtel à sarlat-la-canéda pour fasthôtel et envoie des identifiants.,front
2024-11-26 17:30:47.911000+00:00,jeremyjuppet,général,,back
2024-11-25 16:38:37.470000+00:00,jeremyjuppet,projet teintexpress:,"remise en route du projet sur mon pc - etat des lieux général, pour le point avec allios",front
2024-11-25 16:38:37.470000+00:00,jeremyjuppet,projet teintexpress:,liste des tâches restantes à réaliser projet neofid:,database
2024-11-25 16:38:37.470000+00:00,jeremyjuppet,projet teintexpress:,"modification du script sh du renouvellement des certificats ssl automatique, ajout du path complet dans le script afin qu'il ait accès à wget et curl (ce qui l'a empêché de fonctionner hier soir)",front
2024-11-25 16:38:37.470000+00:00,jeremyjuppet,projet teintexpress:,programmation du renouvellement automatique pour dimanche 1er décembre à 23h.,back
2024-11-25 16:38:37.470000+00:00,jeremyjuppet,général,"recherche, comparaison et test d'outils de gestion de projet",database
2024-11-22 16:21:14.576000+00:00,jeremyjuppet,projet tribuneo:,continuation de l'organisation et de documentation du travail sur la v2 de tribuneo,report
2024-11-22 16:21:14.576000+00:00,jeremyjuppet,projet tribuneo:,réflexion et implémentation du middleware databaserouteur,database
2024-11-21 16:34:33.761000+00:00,jeremyjuppet,projet tribuneo:,travail et organisation sur la v2 de tribuneo,general
2024-11-21 16:34:33.761000+00:00,jeremyjuppet,projet tribuneo:,configuration et lancement du projet en local sur le pc d'antoine.,database
2024-11-20 16:31:38.457000+00:00,jeremyjuppet,projet tribuneo:,correction des derniers problèmes du back-office,back
2024-11-20 16:31:38.457000+00:00,jeremyjuppet,projet tribuneo:,déploiement en préprod et test complet du back-office,back
2024-11-20 16:31:38.457000+00:00,jeremyjuppet,projet tribuneo:,déploiement en production et test réalisable en prod,database
2024-11-20 16:31:38.457000+00:00,jeremyjuppet,projet tribuneo:,travail et organisation sur la v2 de tribuneo,general
2024-11-19 17:07:51.942000+00:00,jeremyjuppet,projet tribuneo:,"correction des problèmes de téléchargement depuis le back-office, ok",front
2024-11-19 17:07:51.942000+00:00,jeremyjuppet,projet tribuneo:,demande de confirmation sur la suppression des secteurs d'activités,report
2024-11-19 17:07:51.942000+00:00,jeremyjuppet,projet tribuneo:,gestion de la notification des demandes de remboursement en attente,database
2024-11-19 17:07:51.942000+00:00,jeremyjuppet,projet tribuneo:,appel avec émilie pour détailler le travail en cours,general
2024-11-18 16:40:20.666000+00:00,jeremyjuppet,projet tribuneo:,"correction des problèmes de téléchargement depuis le back-office, en cours..",front
2024-11-18 16:40:20.666000+00:00,jeremyjuppet,projet tribuneo:,prémisse d'un middleware databasename,database
2024-11-18 16:40:20.666000+00:00,jeremyjuppet,projet tribuneo:,"discussion et brainstorming, des solutions multibases  projet neofid:",general
2024-11-18 16:40:20.666000+00:00,jeremyjuppet,projet tribuneo:,"campagne sms, laurent régusse vernouillet",front
2024-11-14 16:44:18.160000+00:00,jeremyjuppet,projet tribuneo:,réalisation de la transaction pour super u sisteron,report
2024-11-14 16:44:18.160000+00:00,jeremyjuppet,projet tribuneo:,correction du problème de téléchargement depuis le back-office,front
2024-11-14 16:44:18.160000+00:00,jeremyjuppet,", reste à tester toutes les fonctions de téléchargement de fichier (zip, pdf, csv, xlsx, ...)","intégration des repositories de type eloquent, terminé",general
2024-11-13 16:31:55.435000+00:00,jeremyjuppet,projet tribuneo:,"correction de deux fichiers de remboursement, en ayant eu la compta de la cci 04",front
2024-11-13 16:31:55.435000+00:00,jeremyjuppet,projet tribuneo:,partage des coordonnées d'une conso à émilie,database
2024-11-13 16:31:55.435000+00:00,jeremyjuppet,projet tribuneo:,tentative de correction du problème du backoffice,back
2024-11-13 16:31:55.435000+00:00,jeremyjuppet,projet tribuneo:,poursuite du travail sur l'intégration des repositories de type eloquent,front
2024-11-12 16:34:42.821000+00:00,spookiehd,projet tribuneo:,"recherche du problème de création de commande avec julien, l'élément mis en cause est dio.",front
2024-11-12 16:34:42.821000+00:00,spookiehd,projet tribuneo:,poursuite du travail sur l'intégration des repositories de type eloquent,front
2024-11-06 16:28:54.257000+00:00,julienc.,projet tribuneo:,création de tout les models type eloquent master et children,front
2024-11-06 16:28:54.257000+00:00,julienc.,projet tribuneo:,réflexion et début de restructuration de la partie front de l'application pour accueillir le nouveau système,front
2024-11-05 16:31:03.852000+00:00,jeremyjuppet,projet tribuneo:,réflexion sur la restructuration de tribuneo,back
2024-11-05 16:31:03.852000+00:00,jeremyjuppet,projet tribuneo:,"création d'une nouvelle version de l'api, changement de la structure et intégration de l'orm eloquent",front
2024-11-05 16:31:03.852000+00:00,jeremyjuppet,projet tribuneo:,tests de connexion multi bases de données avec eloquent,back
2024-11-04 16:29:35.681000+00:00,jeremyjuppet,projet tribuneo:,réflexion sur la restructuration de tribuneo,back
2024-11-04 16:29:35.681000+00:00,jeremyjuppet,projet tribuneo:,travail sur les schémas des bases de données,database
2024-11-04 16:29:35.681000+00:00,jeremyjuppet,projet tribuneo:,,back
2024-10-30 16:34:02.836000+00:00,jeremyjuppet,projet tribuneo:,"problème de manosque moto, nous aurons des nouvelles qu'après le 5 novembre - api :  - création du diagramme sql pour les multi-bases de données",front
2024-10-30 16:34:02.836000+00:00,jeremyjuppet,projet tribuneo:,création d'un event de suppression d'ancienne notification expirée,front
2024-10-30 16:34:02.836000+00:00,jeremyjuppet,projet tribuneo:,back-,back
2024-10-30 16:34:02.836000+00:00,jeremyjuppet,office :  - correction et mise en production,"fonctionnalité de création de commande par fichier, d'envoi d'email pour les consommateurs et récupération auto (sur le login) des coupons : testé et en production.",front
2024-10-29 16:35:43.006000+00:00,jeremyjuppet,projet tribuneo:,"problème de manosque moto, pas de nouvelle de judi..",report
2024-10-29 16:35:43.006000+00:00,jeremyjuppet,projet tribuneo:,api :  - prémisse d'un système de databaserouter,back
2024-10-29 16:35:43.006000+00:00,jeremyjuppet,projet tribuneo:,back-,back
2024-10-28 16:31:52.033000+00:00,jeremyjuppet,projet tribuneo:,"retour sur le problème de manosque moto, judi va voir avec la compta demain, en attente de retour.",back
2024-10-28 16:31:52.033000+00:00,jeremyjuppet,projet tribuneo:,api :  - fix qrcodes à la connexion des consommateurs,back
2024-10-28 16:31:52.033000+00:00,jeremyjuppet,projet tribuneo:,"mise en preprod, puis prod",front
2024-10-28 16:31:52.033000+00:00,jeremyjuppet,projet tribuneo:,"passage de php 8.1 à 8.2 (crash serveur), résolution en réinstallant l'extension pdo_mysql",back
2024-10-28 16:31:52.033000+00:00,jeremyjuppet,projet tribuneo:,back-,back
2024-10-28 16:31:52.033000+00:00,jeremyjuppet,office :  - mise en preprod : test création de commande par fichier et envoie de mail.,travail sur la récupération du fichier csv : récapitulatif de commande projet neofid: - génération et intégration de 500 numéros de cartes pour le milord,back
2024-10-25 15:28:42.350000+00:00,jeremyjuppet,projet tribuneo:,api :,back
2024-10-25 15:28:42.350000+00:00,jeremyjuppet,projet tribuneo:,validation des qrcodes à la connexion des consommateurs : ok (testé en preprod),back
2024-10-25 15:28:42.350000+00:00,jeremyjuppet,projet neofid:,création d'un script bash et php pour lancer le renouvellement des certificats ssl du serveur neo - script qui envoie un mail avec les infos des résultats,front
2024-10-25 15:28:42.350000+00:00,jeremyjuppet,projet neofid:,"ajout d'une règle dans crontab qui lance le renouvellement, tous les mois impairs (donc tous les 2 mois) entre le 20 et 27 seulement les dimanches à 23h00",front
2024-10-24 15:32:52.405000+00:00,jeremyjuppet,projet tribuneo:,"api :  - lors de la connexion des utilisateurs, ajout de contrôle de données et vérification des qrcodes seulement pour les consommateurs + tests en preprod",back
2024-10-23 15:46:20.253000+00:00,jeremyjuppet,projet tribuneo:,api :  - travail la vérification et récupération des qrcodes/coupons lors de la connexion des consommateurs,back
2024-10-22 15:46:23.679000+00:00,jeremyjuppet,projet tribuneo:,api :  - travail sur le traitement des transactions projet allios:,front
2024-10-22 15:46:23.679000+00:00,jeremyjuppet,projet tribuneo:,travail sur la gestion et l'utilisation des thèmes projet neofid: - correction des opérations et bons pour fasthotel annecy,database
2024-10-21 15:30:18.123000+00:00,jeremyjuppet,projet tribuneo:,api :  - travail sur la procédure stocké,back
2024-10-21 15:30:18.123000+00:00,jeremyjuppet,projet tribuneo:,travail sur le traitement des transactions  projet allios:,front
2024-10-21 15:30:18.123000+00:00,jeremyjuppet,projet tribuneo:,ajout des checkboxs et la méthode d'ajout/retrait des packagings sur la page produit commerciaux.,front
2024-10-21 15:30:18.123000+00:00,jeremyjuppet,projet tribuneo:,ajout des filtres avec ces fonctionnalités sur la page produit commerciaux.,front
2024-10-21 15:30:18.123000+00:00,jeremyjuppet,projet tribuneo:,page produit commerciaux terminée.,front
2024-10-21 15:30:18.123000+00:00,jeremyjuppet,projet tribuneo:,"prise de connaissance sur la page thème, ajout d'un bouton pour afficher le générateur de couleur et premier essaie de création de thème envoyer à l'api",front
2024-10-18 15:30:39.410000+00:00,jeremyjuppet,projet tribuneo:,api :  - travail sur la procédure stocké projet allios:,front
2024-10-18 15:30:39.410000+00:00,jeremyjuppet,projet tribuneo:,travail sur les checkboxs de conditionnement sur page des produits commerciaux projet neofid:,front
2024-10-18 15:30:39.410000+00:00,jeremyjuppet,projet tribuneo:,regusse : campagne sms pour laurent geoffroy,back
2024-10-17 15:31:47.669000+00:00,jeremyjuppet,projet tribuneo:,api :  - debug de la procédure stocké..,back
2024-10-17 15:31:47.669000+00:00,jeremyjuppet,allios:,debug et retravail de la page des produits commerciaux : crud ok et testé,front
2024-10-16 15:32:57.829000+00:00,jeremyjuppet,projet tribuneo:,api :  - travail sur la création d'une procédure stocké pour les calculs des montants restant sur chaque qr code.,front
2024-10-16 15:32:57.829000+00:00,jeremyjuppet,projet tribuneo:,"retravail du mail, de commande par fichier",back
2024-10-16 15:32:57.829000+00:00,jeremyjuppet,projet tribuneo:,point technique avec emilie projet,database
2024-10-16 15:32:57.829000+00:00,jeremyjuppet,allios:,travail sur la page des produits commerciaux : crud ok projet neofid:,front
2024-10-16 15:32:57.829000+00:00,jeremyjuppet,allios:,fasthotel : correction du bon utilisé par erreur d'un hôtelier,database
2024-10-15 15:48:14.070000+00:00,jeremyjuppet,projet tribuneo:,"api :  - travail sur les calculs de ""sub_fund""",back
2024-10-15 15:48:14.070000+00:00,jeremyjuppet,projet tribuneo:,travail sur l'envoi de mail lors de commande par fichier projet allios:,front
2024-10-15 15:48:14.070000+00:00,jeremyjuppet,projet tribuneo:,"crud de la page produits commerciaux, quasiment terminé",front
2024-10-14 15:34:48.832000+00:00,jeremyjuppet,projet tribuneo:,api :  - interprétation du fichier envoyé en bytes encodé en base 64,back
2024-10-14 15:34:48.832000+00:00,jeremyjuppet,projet tribuneo:,"travail sur les calculs de ""sub_fund""",database
2024-10-14 15:34:48.832000+00:00,jeremyjuppet,projet tribuneo:,front :,front
2024-10-14 15:34:48.832000+00:00,jeremyjuppet,projet tribuneo:,création d'une commande via un fichier - champs de recherche corrigés,front
2024-10-14 15:34:48.832000+00:00,jeremyjuppet,projet tribuneo:,travail sur la pagination des listes de documents projet,database
2024-10-14 15:34:48.832000+00:00,jeremyjuppet,allios:,travail sur la page produits commerciaux,front
2024-10-11 15:34:50.140000+00:00,jeremyjuppet,projet tribuneo:,api : travail l'interprétation des bytes en base 64,back
2024-10-11 15:34:50.140000+00:00,jeremyjuppet,projet tribuneo:,correction du problème de remboursement de manosque moto et du manque de rib de l'escarcelle,back
2024-10-11 15:34:50.140000+00:00,jeremyjuppet,projet tribuneo:,travail sur l'intégration d'un fichier csv/xlsx =conversion en string en base 64 pour plus de simplicité.,database
2024-10-11 15:34:50.140000+00:00,jeremyjuppet,projet tribuneo:,avancement sur la page des coupons projet allios:,front
2024-10-11 15:34:50.140000+00:00,jeremyjuppet,projet tribuneo:,travail sur la page produits commerciaux,front
2024-10-11 15:34:50.140000+00:00,jeremyjuppet,projet tribuneo:,"restructuration des pages : operatorview, baseview pour s'accorder au nouveau widget",front
2024-10-10 15:35:12.978000+00:00,jeremyjuppet,projet tribuneo:,api : travail sur la requête de la liste des bons,back
2024-10-10 15:35:12.978000+00:00,jeremyjuppet,projet tribuneo:,correction du problème de remboursement de manosque moto,back
2024-10-10 15:35:12.978000+00:00,jeremyjuppet,projet tribuneo:,"découverte d'un problème concernant les commerçants demandant un remboursement, sans avoir partagé leur rib à la cci projet allios:",front
2024-10-10 15:35:12.978000+00:00,jeremyjuppet,projet tribuneo:,travail sur la page produits commerciaux,front
2024-10-10 15:35:12.978000+00:00,jeremyjuppet,projet tribuneo:,"page sav, crud ok",front
2024-10-09 15:32:55.371000+00:00,julienc.,projet tribuneo:,api : tests et correction de duplication de transactions,back
2024-10-09 15:32:55.371000+00:00,julienc.,projet tribuneo:,front: changement du package http -dio et adaptation du code.,front
2024-10-09 15:32:55.371000+00:00,julienc.,toujours sur l'envoi de fichier csv  projet allios:,ajout du delete produit commercial et travail sur l'update,front
2024-10-09 15:32:55.371000+00:00,julienc.,toujours sur l'envoi de fichier csv  projet allios:,travail sur la page sav et admin des ventes.,front
2024-10-08 15:41:23.150000+00:00,jeremyjuppet,projet tribuneo:,api : travail sur la route de la liste des bons,back
2024-10-08 15:41:23.150000+00:00,jeremyjuppet,projet tribuneo:,exploration du problème de remboursement de manosque moto projet allios:,front
2024-10-08 15:41:23.150000+00:00,jeremyjuppet,projet tribuneo:,travail sur les filtres de la page produits commerciaux,front
2024-10-08 15:41:23.150000+00:00,jeremyjuppet,projet tribuneo:,travail sur la page sav,front
2024-10-07 15:36:47.038000+00:00,jeremyjuppet,projet tribuneo:,"api : rapport csv ok, travail sur la route de la liste des bons",back
2024-10-07 15:36:47.038000+00:00,jeremyjuppet,projet tribuneo:,"front : travail sur l'envoi de fichier, pour la création de commande projet allios:",front
2024-10-07 15:36:47.038000+00:00,jeremyjuppet,projet tribuneo:,réunion : questions techniques sur teintexpress,general
2024-10-07 15:36:47.038000+00:00,jeremyjuppet,projet tribuneo:,travail sur la structure du code du front et ajout des filtres manquant sur la page produits commerciaux,front
2024-10-07 15:36:47.038000+00:00,jeremyjuppet,projet tribuneo:,présentation des évolutions avec dharti projet,database
2024-10-07 15:36:47.038000+00:00,jeremyjuppet,bot discord:,travail sur la fonctionnalité de checklist,database
2024-10-04 15:36:05.714000+00:00,jeremyjuppet,projet tribuneo:,api : travail sur la route permettant de créer le rapport de commande en csv,back
2024-10-04 15:36:05.714000+00:00,jeremyjuppet,projet tribuneo:,"front : avancement sur l'envoi de fichier, pour la création de commande projet allios:",front
2024-10-04 15:36:05.714000+00:00,jeremyjuppet,projet tribuneo:,front :,front
2024-10-04 15:36:05.714000+00:00,jeremyjuppet,projet tribuneo:,finalisation de la vue des produits source,front
2024-10-04 15:36:05.714000+00:00,jeremyjuppet,projet tribuneo:,refactoring et amélioration du projet général,database
2024-10-04 15:36:05.714000+00:00,jeremyjuppet,projet tribuneo:,amélioration de l'interface lors du submit d'un form projet,front
2024-10-04 15:36:05.714000+00:00,jeremyjuppet,bot discord:,travail sur la détection d'un modèle linguistique,front
2024-10-04 15:36:05.714000+00:00,jeremyjuppet,bot discord:,intégration sur github projet neofid :,database
2024-10-04 15:36:05.714000+00:00,jeremyjuppet,bot discord:,campagne sms pour tj boulazac,database
2024-10-03 15:41:21.823000+00:00,jeremyjuppet,projet tribuneo:,api : création d'une commande via un fichier csv ou xlsx : ok (reste à faire le rapport et l'envoie de mail),front
2024-10-03 15:41:21.823000+00:00,jeremyjuppet,projet tribuneo:,front : avancement sur le développement du formulaire et de l'envoi de fichier projet allios:,front
2024-10-03 15:41:21.823000+00:00,jeremyjuppet,projet tribuneo:,api : création des endpoints pour les produits source (crud) (formatage des dates),front
2024-10-03 15:41:21.823000+00:00,jeremyjuppet,projet tribuneo:,front : avancement sur la vue des produits source projet,front
2024-10-03 15:41:21.823000+00:00,jeremyjuppet,bot discord:,optimisation du code pour le traitement des fonctions,database
2024-10-03 15:41:21.823000+00:00,jeremyjuppet,bot discord:,recherche sur la traduction des langues,database
2024-10-03 15:41:21.823000+00:00,jeremyjuppet,bot discord:,"recherche sur le modèle de détection de la langue modèle fasttext, modèle xlm-r, modèle cld3",report
2024-10-02 15:31:12.707000+00:00,jeremyjuppet,projet tribuneo:,"avancement sur le développement coté api, sur la nouvelle façon de créer les commandes.",back
2024-10-02 15:31:12.707000+00:00,jeremyjuppet,allios:,"point sur les avancées en détaillant le travail restant sur l'api et sur le front - réunion point projet, prévision d'une nouvelle réunion lundi matin projet bot discord:",general
2024-10-02 15:31:12.707000+00:00,jeremyjuppet,allios:,travailler sur différents cas d'utilisation :,report
2024-10-02 15:31:12.707000+00:00,jeremyjuppet,allios:,récupérer des données par utilisateur,database
2024-10-02 15:31:12.707000+00:00,jeremyjuppet,allios:,récupérer les données par date,database
2024-10-01 15:24:22.715000+00:00,jeremyjuppet,projet tribuneo:,"réponse à la demande de judi, au sujet de super u  - avancement sur le développement coté api, sur la nouvelle façon de créer les commandes.",back
2024-10-01 15:24:22.715000+00:00,jeremyjuppet,allios:,point général sur les avancées et sur ce que l'on doit demander demain lors de la réunion projet,general
2024-10-01 15:24:22.715000+00:00,jeremyjuppet,bot discord:,ajout d'une fonctionnalité de traduction au bot pour toutes les langues  - intégration du projet sur github,back
2024-09-30 15:43:19.140000+00:00,julienc.,tribuneo:  - point sur le dev de tribuneo pour la cci des pyréenés orientales,point sur le dev pour la cci04,back
2024-09-30 15:43:19.140000+00:00,julienc.,tribuneo:  - point sur le dev de tribuneo pour la cci des pyréenés orientales,commencer les modifications de la page order pour pouvoir prendre en compte un csv ou un fichier xlsx teintexpress:,front
2024-09-30 15:43:19.140000+00:00,julienc.,tribuneo:  - point sur le dev de tribuneo pour la cci des pyréenés orientales,présentation du projet à antoine,database
2024-09-30 15:43:19.140000+00:00,julienc.,tribuneo:  - point sur le dev de tribuneo pour la cci des pyréenés orientales,"point sur la phase 1  - avancement dans la validation des pages déjà faites, refactorisation, vérification des différents crud, et des différentes fonctionnalités  bot discord:",front
2024-09-30 15:43:19.140000+00:00,julienc.,tribuneo:  - point sur le dev de tribuneo pour la cci des pyréenés orientales,intégration d'un nouveau model pour entrainer le bot sur certains termes.,back
2024-09-27 15:31:33.934000+00:00,jeremyjuppet,projet tribuneo:,"contact avec émilie et judi, validation de la nouvelle façon de créer les commandes + demande d'ajout d'un listing avec les n° de coupons, montants, noms et prénoms - avancement sur le développement coté api, sur la nouvelle façon de créer les commandes.",back
2024-09-27 15:31:33.934000+00:00,jeremyjuppet,projet tribuneo:,présentation de tribuneo avec la cci pyrénées orientales,front
2024-09-26 15:37:13.885000+00:00,jeremyjuppet,projet tribuneo:,"communication avec émilie et judi, sur la nouvelle façon de créer les commandes.",general
2024-09-26 15:37:13.885000+00:00,jeremyjuppet,projet tribuneo:,"début du travail, sur la réception de fichier xlsx et csv pour la génération de commandes.",back
2024-09-26 15:37:13.885000+00:00,jeremyjuppet,projet tribuneo:,présentation de tribuneo avec la cci de besançon,report
2024-09-26 15:37:13.885000+00:00,jeremyjuppet,projet tribuneo:,"contact avec laurent bondy, qui valide le format de fichier généré par tribuneo.",front
2024-09-24 15:30:56.527000+00:00,jeremyjuppet,projet neofid :,"renouvellement des certificats ssl, nouvelle date d'expiration : 23/12/2024",back
2024-09-24 15:30:56.527000+00:00,jeremyjuppet,projet neofid :,nettoyage du projet et des fichiers inutiles (~4000 fichiers supprimés),database
2024-09-24 15:30:56.527000+00:00,jeremyjuppet,projet neofid :,campagne sms pour rayons de soleil projet tribuneo:,database
2024-09-24 15:30:56.527000+00:00,jeremyjuppet,projet neofid :,"recherche du problème rencontré par super u sisteron (en attente de la réunion de demain avec la cci, pour en parler)",general
2024-09-23 15:39:28.460000+00:00,jeremyjuppet,projet neofid :,"travail sur l'intégration du dump des bases neofid et indep2 sur mysql 8 : ok - sneofid tourne maintenant sur un container avec php 7.4, reste à corriger toutes les erreurs",back
2024-09-23 15:39:28.460000+00:00,jeremyjuppet,projet neofid :,création un repo git,front
2024-09-23 15:39:28.460000+00:00,jeremyjuppet,projet neofid :,préparation de la campagne sms pour rayons de soleil (sisteron) projet allios :,front
2024-09-23 15:39:28.460000+00:00,jeremyjuppet,projet neofid :,"retravaille des pages : conditionnement, logiciels, machines (souci de dropdown des unités ok) et réseaux commerciaux",front
2024-09-20 15:32:46.358000+00:00,jeremyjuppet,projet neofid :,recherche et résolution du problème de m buisson,front
2024-09-20 15:32:46.358000+00:00,jeremyjuppet,projet neofid :,tentative d'exécution du dump mysql 5.7,database
2024-09-20 15:32:46.358000+00:00,jeremyjuppet,allios :,"création de routes supplémentaires, sur les produits commerciaux et les liaisons avec les réseaux",front
2024-09-19 15:39:25.793000+00:00,jeremyjuppet,projet tribuneo:,contact avec émilie pour une future commande d'environ 1000 coupons cadeaux de 30€. qu'ils aimeraient envoyer par mail à chaque consommateur.,front
